OrderID,OrderDate,CustomerID,ProductID,GeographyID,SalesRepID,ChannelID,Quantity,UnitPrice,Revenue,Cost,GrossProfit,GrossMarginPercent
ORD-0000220,2020-01-05,CUST-0306,PROD-0060,GEO-0001,REP-023,CHN-003,5,9238,46190,17552,28638,62
ORD-0000221,2020-01-04,CUST-0373,PROD-0006,GEO-0004,REP-005,CHN-004,2,71490,142980,78639,64341,45
ORD-0000222,2020-01-13,CUST-0125,PROD-0011,GEO-0017,REP-001,CHN-001,6,47034,282204,126992,155212,55
ORD-0000223,2020-01-19,CUST-0404,PROD-0057,GEO-0015,REP-006,CHN-004,10,3912,39120,21516,17604,45
ORD-0000224,2020-01-25,CUST-0257,PROD-0038,GEO-0007,REP-020,CHN-002,1,207294,207294,107793,99501,48
ORD-0000225,2020-01-18,CUST-0389,PROD-0027,GEO-0001,REP-012,CHN-004,9,7358,66222,36422,29800,45
ORD-0000226,2020-01-14,CUST-0359,PROD-0003,GEO-0016,REP-011,CHN-001,2,69800,139600,62820,76780,55
ORD-0000227,2020-01-13,CUST-0255,PROD-0001,GEO-0015,REP-006,CHN-004,7,5498,38486,21167,17319,45
ORD-0000228,2020-01-11,CUST-0052,PROD-0027,GEO-0016,REP-009,CHN-004,10,2548,25480,14014,11466,45
ORD-0000229,2020-01-03,CUST-0210,PROD-0053,GEO-0015,REP-005,CHN-004,4,31535,126140,69377,56763,45
ORD-0000230,2020-01-04,CUST-0256,PROD-0027,GEO-0011,REP-009,CHN-003,2,11149,22298,8473,13825,62
ORD-0000231,2020-01-06,CUST-0120,PROD-0039,GEO-0001,REP-022,CHN-004,4,21862,87448,48096,39352,45
ORD-0000232,2020-01-27,CUST-0479,PROD-0006,GEO-0008,REP-017,CHN-002,2,28328,56656,29461,27195,48
ORD-0000233,2020-01-07,CUST-0461,PROD-0022,GEO-0010,REP-001,CHN-003,5,10799,53995,20518,33477,62
ORD-0000234,2020-01-24,CUST-0499,PROD-0052,GEO-0017,REP-021,CHN-002,10,2137,21370,11112,10258,48
ORD-0000235,2020-01-07,CUST-0187,PROD-0043,GEO-0016,REP-004,CHN-001,2,123758,247516,111382,136134,55
ORD-0000236,2020-01-26,CUST-0290,PROD-0012,GEO-0008,REP-020,CHN-002,5,64682,323410,168173,155237,48
ORD-0000237,2020-01-13,CUST-0151,PROD-0034,GEO-0017,REP-021,CHN-003,7,29460,206220,78364,127856,62
ORD-0000238,2020-01-25,CUST-0495,PROD-0057,GEO-0004,REP-019,CHN-002,9,2355,21195,11021,10174,48
ORD-0000239,2020-01-21,CUST-0492,PROD-0001,GEO-0017,REP-016,CHN-004,3,117156,351468,193307,158161,45
ORD-0000240,2020-01-05,CUST-0466,PROD-0038,GEO-0007,REP-022,CHN-001,7,10878,76146,34266,41880,55
ORD-0000241,2020-01-27,CUST-0483,PROD-0029,GEO-0006,REP-024,CHN-004,5,10697,53485,29417,24068,45
ORD-0000242,2020-01-28,CUST-0003,PROD-0027,GEO-0002,REP-009,CHN-002,3,7480,22440,11669,10771,48
ORD-0000243,2020-01-04,CUST-0198,PROD-0035,GEO-0013,REP-021,CHN-002,6,16404,98424,51180,47244,48
ORD-0000244,2020-01-10,CUST-0053,PROD-0025,GEO-0018,REP-014,CHN-004,8,3889,31112,17112,14000,45
ORD-0000245,2020-01-26,CUST-0056,PROD-0028,GEO-0004,REP-006,CHN-004,9,6017,54153,29784,24369,45
ORD-0000246,2020-01-05,CUST-0245,PROD-0040,GEO-0010,REP-010,CHN-001,9,26082,234738,105632,129106,55
ORD-0000247,2020-01-20,CUST-0201,PROD-0054,GEO-0014,REP-020,CHN-003,3,5136,15408,5855,9553,62
ORD-0000248,2020-01-22,CUST-0068,PROD-0025,GEO-0008,REP-017,CHN-001,8,21221,169768,76396,93372,55
ORD-0000249,2020-01-24,CUST-0190,PROD-0051,GEO-0003,REP-006,CHN-003,7,6643,46501,17670,28831,62
ORD-0000250,2020-01-05,CUST-0363,PROD-0053,GEO-0007,REP-021,CHN-003,6,20915,125490,47686,77804,62
ORD-0000251,2020-01-08,CUST-0124,PROD-0060,GEO-0004,REP-005,CHN-003,7,17148,120036,45614,74422,62
ORD-0000252,2020-01-12,CUST-0180,PROD-0023,GEO-0012,REP-024,CHN-002,1,157709,157709,82009,75700,48
ORD-0000253,2020-01-17,CUST-0305,PROD-0045,GEO-0011,REP-013,CHN-001,5,7819,39095,17593,21502,55
ORD-0000254,2020-01-06,CUST-0071,PROD-0052,GEO-0003,REP-004,CHN-002,3,37163,111489,57974,53515,48
ORD-0000255,2020-01-30,CUST-0058,PROD-0031,GEO-0009,REP-025,CHN-003,5,42632,213160,81001,132159,62
ORD-0000256,2020-01-16,CUST-0465,PROD-0027,GEO-0004,REP-021,CHN-003,1,77698,77698,29525,48173,62
ORD-0000257,2020-01-17,CUST-0211,PROD-0056,GEO-0008,REP-008,CHN-004,8,2623,20984,11541,9443,45
ORD-0000258,2020-01-06,CUST-0151,PROD-0041,GEO-0008,REP-014,CHN-004,7,33407,233849,128617,105232,45
ORD-0000259,2020-01-08,CUST-0021,PROD-0033,GEO-0017,REP-025,CHN-003,7,36426,254982,96893,158089,62
ORD-0000260,2020-01-02,CUST-0187,PROD-0031,GEO-0012,REP-006,CHN-001,6,45372,272232,122504,149728,55
ORD-0000261,2020-01-23,CUST-0321,PROD-0028,GEO-0019,REP-017,CHN-004,3,61410,184230,101327,82903,45
ORD-0000262,2020-01-08,CUST-0481,PROD-0015,GEO-0003,REP-018,CHN-004,8,5481,43848,24116,19732,45
ORD-0000263,2020-01-24,CUST-0188,PROD-0015,GEO-0008,REP-009,CHN-001,1,56029,56029,25213,30816,55
ORD-0000264,2020-01-22,CUST-0276,PROD-0025,GEO-0003,REP-012,CHN-001,2,37466,74932,33719,41213,55
ORD-0000265,2020-01-04,CUST-0154,PROD-0049,GEO-0015,REP-006,CHN-004,1,15332,15332,8433,6899,45
ORD-0000266,2020-01-13,CUST-0169,PROD-0006,GEO-0006,REP-016,CHN-003,7,7070,49490,18806,30684,62
ORD-0000267,2020-01-01,CUST-0093,PROD-0040,GEO-0008,REP-006,CHN-002,7,32570,227990,118555,109435,48
ORD-0000268,2020-01-19,CUST-0338,PROD-0048,GEO-0019,REP-008,CHN-002,3,40460,121380,63118,58262,48
ORD-0000269,2020-01-16,CUST-0441,PROD-0011,GEO-0003,REP-014,CHN-002,9,4675,42075,21879,20196,48
ORD-0000270,2020-01-06,CUST-0179,PROD-0038,GEO-0016,REP-024,CHN-004,7,6111,42777,23527,19250,45
ORD-0000271,2020-01-05,CUST-0395,PROD-0015,GEO-0009,REP-003,CHN-001,9,4524,40716,18322,22394,55
ORD-0000272,2020-01-02,CUST-0308,PROD-0038,GEO-0009,REP-005,CHN-002,8,4746,37968,19743,18225,48
ORD-0000273,2020-01-09,CUST-0259,PROD-0031,GEO-0005,REP-008,CHN-001,2,56800,113600,51120,62480,55
ORD-0000274,2020-01-06,CUST-0332,PROD-0047,GEO-0011,REP-001,CHN-001,7,2515,17605,7922,9683,55
ORD-0000275,2020-01-28,CUST-0464,PROD-0053,GEO-0006,REP-022,CHN-004,6,7219,43314,23823,19491,45
ORD-0000276,2020-01-24,CUST-0205,PROD-0044,GEO-0013,REP-008,CHN-003,3,34099,102297,38873,63424,62
ORD-0000277,2020-01-11,CUST-0118,PROD-0051,GEO-0006,REP-005,CHN-002,2,21657,43314,22523,20791,48
ORD-0000278,2020-01-22,CUST-0156,PROD-0011,GEO-0010,REP-005,CHN-002,8,14250,114000,59280,54720,48
ORD-0000279,2020-01-24,CUST-0453,PROD-0043,GEO-0019,REP-017,CHN-002,6,16730,100380,52198,48182,48
ORD-0000280,2020-01-21,CUST-0491,PROD-0031,GEO-0003,REP-006,CHN-003,1,37218,37218,14143,23075,62
ORD-0000281,2019-12-31,CUST-0304,PROD-0056,GEO-0006,REP-011,CHN-003,7,2724,19068,7246,11822,62
ORD-0000282,2020-01-28,CUST-0250,PROD-0051,GEO-0018,REP-012,CHN-004,1,15384,15384,8461,6923,45
ORD-0000283,2019-12-31,CUST-0171,PROD-0050,GEO-0015,REP-004,CHN-001,9,1749,15741,7083,8658,55
ORD-0000284,2020-01-01,CUST-0303,PROD-0040,GEO-0011,REP-019,CHN-002,4,21943,87772,45641,42131,48
ORD-0000285,2020-01-29,CUST-0474,PROD-0013,GEO-0014,REP-003,CHN-003,7,17014,119098,45257,73841,62
ORD-0000286,2020-01-02,CUST-0178,PROD-0009,GEO-0003,REP-004,CHN-004,6,9466,56796,31238,25558,45
ORD-0000287,2020-01-03,CUST-0360,PROD-0047,GEO-0010,REP-001,CHN-002,3,5894,17682,9195,8487,48
ORD-0000288,2020-01-14,CUST-0497,PROD-0027,GEO-0016,REP-022,CHN-001,4,7646,30584,13763,16821,55
ORD-0000289,2020-01-05,CUST-0028,PROD-0034,GEO-0015,REP-017,CHN-004,4,9674,38696,21283,17413,45
ORD-0000290,2020-01-27,CUST-0312,PROD-0060,GEO-0016,REP-007,CHN-001,3,13500,40500,18225,22275,55
ORD-0000291,2020-01-30,CUST-0123,PROD-0002,GEO-0002,REP-005,CHN-002,8,31035,248280,129106,119174,48
ORD-0000292,2020-01-26,CUST-0147,PROD-0010,GEO-0017,REP-017,CHN-002,7,15436,108052,56187,51865,48
ORD-0000293,2020-01-22,CUST-0229,PROD-0060,GEO-0017,REP-002,CHN-002,4,4651,18604,9674,8930,48
ORD-0000294,2020-01-16,CUST-0475,PROD-0027,GEO-0006,REP-015,CHN-002,2,12848,25696,13362,12334,48
ORD-0000295,2020-01-22,CUST-0022,PROD-0022,GEO-0019,REP-001,CHN-001,5,30363,151815,68317,83498,55
ORD-0000296,2020-01-17,CUST-0453,PROD-0044,GEO-0018,REP-011,CHN-001,4,26886,107544,48395,59149,55
ORD-0000297,2020-01-09,CUST-0120,PROD-0056,GEO-0008,REP-001,CHN-003,3,17050,51150,19437,31713,62
ORD-0000298,2020-01-09,CUST-0376,PROD-0031,GEO-0010,REP-020,CHN-003,3,13458,40374,15342,25032,62
ORD-0000299,2019-12-31,CUST-0341,PROD-0051,GEO-0006,REP-011,CHN-004,1,46083,46083,25346,20737,45
ORD-0000300,2020-01-15,CUST-0359,PROD-0052,GEO-0004,REP-011,CHN-002,8,4859,38872,20213,18659,48
ORD-0000301,2020-01-10,CUST-0135,PROD-0007,GEO-0004,REP-014,CHN-004,3,18444,55332,30433,24899,45
ORD-0000302,2020-01-22,CUST-0428,PROD-0055,GEO-0017,REP-017,CHN-001,5,21566,107830,48523,59307,55
ORD-0000303,2020-01-02,CUST-0110,PROD-0036,GEO-0013,REP-009,CHN-001,5,20582,102910,46309,56601,55
ORD-0000304,2020-01-25,CUST-0263,PROD-0050,GEO-0006,REP-013,CHN-004,3,6434,19302,10616,8686,45
ORD-0000305,2020-01-14,CUST-0347,PROD-0024,GEO-0004,REP-013,CHN-002,6,28616,171696,89282,82414,48
ORD-0000306,2020-01-15,CUST-0101,PROD-0001,GEO-0016,REP-019,CHN-002,1,136497,136497,70978,65519,48
ORD-0000307,2020-01-22,CUST-0229,PROD-0036,GEO-0001,REP-002,CHN-002,1,31152,31152,16199,14953,48
ORD-0000308,2020-01-29,CUST-0241,PROD-0029,GEO-0013,REP-006,CHN-002,7,19447,136129,70787,65342,48
ORD-0000309,2020-01-01,CUST-0053,PROD-0009,GEO-0013,REP-006,CHN-002,8,5580,44640,23213,21427,48
ORD-0000310,2020-01-30,CUST-0375,PROD-0038,GEO-0006,REP-012,CHN-002,9,9475,85275,44343,40932,48
ORD-0000311,2020-01-13,CUST-0414,PROD-0055,GEO-0001,REP-015,CHN-001,1,20011,20011,9005,11006,55
ORD-0000312,2020-01-01,CUST-0417,PROD-0031,GEO-0002,REP-009,CHN-002,10,3116,31160,16203,14957,48
ORD-0000313,2020-01-12,CUST-0242,PROD-0052,GEO-0019,REP-018,CHN-003,9,4672,42048,15978,26070,62
ORD-0000314,2020-01-03,CUST-0357,PROD-0020,GEO-0003,REP-017,CHN-002,2,28699,57398,29847,27551,48
ORD-0000315,2020-01-28,CUST-0257,PROD-0020,GEO-0011,REP-008,CHN-001,6,28977,173862,78238,95624,55
ORD-0000316,2020-01-29,CUST-0134,PROD-0028,GEO-0007,REP-004,CHN-003,7,4400,30800,11704,19096,62
ORD-0000317,2020-01-05,CUST-0316,PROD-0058,GEO-0012,REP-002,CHN-003,8,11493,91944,34939,57005,62
ORD-0000318,2020-01-29,CUST-0467,PROD-0030,GEO-0019,REP-004,CHN-003,6,3825,22950,8721,14229,62
ORD-0000319,2020-01-19,CUST-0060,PROD-0016,GEO-0008,REP-001,CHN-003,2,15377,30754,11687,19067,62
ORD-0000320,2020-01-18,CUST-0239,PROD-0045,GEO-0006,REP-003,CHN-002,8,10391,83128,43227,39901,48
ORD-0000321,2020-01-18,CUST-0048,PROD-0013,GEO-0002,REP-017,CHN-003,5,9430,47150,17917,29233,62
ORD-0000322,2020-01-20,CUST-0475,PROD-0011,GEO-0010,REP-010,CHN-001,9,5088,45792,20606,25186,55
ORD-0000323,2020-01-03,CUST-0112,PROD-0014,GEO-0004,REP-016,CHN-001,1,337899,337899,152055,185844,55
ORD-0000324,2020-01-28,CUST-0049,PROD-0013,GEO-0008,REP-013,CHN-004,6,41451,248706,136788,111918,45
ORD-0000325,2020-01-20,CUST-0040,PROD-0018,GEO-0010,REP-007,CHN-004,2,72199,144398,79419,64979,45
ORD-0000326,2020-01-30,CUST-0059,PROD-0009,GEO-0015,REP-007,CHN-001,7,38986,272902,122806,150096,55
ORD-0000327,2020-01-04,CUST-0487,PROD-0007,GEO-0011,REP-009,CHN-003,5,22014,110070,41827,68243,62
ORD-0000328,2020-01-04,CUST-0012,PROD-0011,GEO-0003,REP-003,CHN-001,4,78679,314716,141622,173094,55
ORD-0000329,2020-01-15,CUST-0181,PROD-0047,GEO-0002,REP-004,CHN-002,6,8685,52110,27097,25013,48
ORD-0000330,2020-01-13,CUST-0328,PROD-0040,GEO-0017,REP-019,CHN-001,8,14078,112624,50681,61943,55
ORD-0000331,2020-01-15,CUST-0024,PROD-0013,GEO-0006,REP-005,CHN-003,1,331864,331864,126108,205756,62
ORD-0000332,2020-01-28,CUST-0089,PROD-0045,GEO-0006,REP-021,CHN-004,10,4093,40930,22512,18418,45
ORD-0000333,2020-01-17,CUST-0257,PROD-0019,GEO-0005,REP-017,CHN-002,6,29695,178170,92648,85522,48
ORD-0000334,2020-01-20,CUST-0290,PROD-0046,GEO-0006,REP-011,CHN-002,8,15232,121856,63365,58491,48
ORD-0000335,2020-01-14,CUST-0022,PROD-0020,GEO-0016,REP-022,CHN-002,6,28574,171444,89151,82293,48
ORD-0000336,2020-01-27,CUST-0124,PROD-0017,GEO-0003,REP-018,CHN-002,8,20960,167680,87194,80486,48
ORD-0000337,2019-12-31,CUST-0258,PROD-0005,GEO-0017,REP-016,CHN-004,10,27614,276140,151877,124263,45
ORD-0000338,2020-01-12,CUST-0364,PROD-0060,GEO-0015,REP-009,CHN-001,5,24062,120310,54139,66171,55
ORD-0000339,2020-01-12,CUST-0286,PROD-0049,GEO-0012,REP-006,CHN-003,10,4937,49370,18761,30609,62
ORD-0000340,2020-01-28,CUST-0384,PROD-0020,GEO-0005,REP-006,CHN-004,2,73758,147516,81134,66382,45
ORD-0000341,2020-01-30,CUST-0293,PROD-0023,GEO-0003,REP-005,CHN-004,8,3705,29640,16302,13338,45
ORD-0000342,2020-01-11,CUST-0213,PROD-0010,GEO-0005,REP-015,CHN-001,10,33689,336890,151600,185290,55
ORD-0000343,2020-01-11,CUST-0229,PROD-0001,GEO-0016,REP-024,CHN-003,6,8571,51426,19542,31884,62
ORD-0000344,2020-01-02,CUST-0322,PROD-0022,GEO-0003,REP-022,CHN-004,1,30641,30641,16853,13788,45
ORD-0000345,2020-01-24,CUST-0035,PROD-0035,GEO-0013,REP-012,CHN-002,9,4664,41976,21828,20148,48
ORD-0000346,2020-01-16,CUST-0460,PROD-0050,GEO-0013,REP-020,CHN-003,4,9416,37664,14312,23352,62
ORD-0000347,2020-01-29,CUST-0021,PROD-0020,GEO-0018,REP-017,CHN-003,9,17372,156348,59412,96936,62
ORD-0000348,2020-01-09,CUST-0246,PROD-0008,GEO-0010,REP-001,CHN-004,1,118121,118121,64967,53154,45
ORD-0000349,2020-01-14,CUST-0223,PROD-0029,GEO-0005,REP-008,CHN-001,1,28209,28209,12694,15515,55
ORD-0000350,2020-01-26,CUST-0215,PROD-0051,GEO-0018,REP-021,CHN-001,6,16225,97350,43807,53543,55
ORD-0000351,2020-01-22,CUST-0480,PROD-0022,GEO-0017,REP-010,CHN-003,1,64777,64777,24615,40162,62
ORD-0000352,2020-01-24,CUST-0238,PROD-0021,GEO-0009,REP-018,CHN-001,1,20848,20848,9382,11466,55
ORD-0000353,2020-01-13,CUST-0289,PROD-0035,GEO-0016,REP-024,CHN-001,8,32244,257952,116078,141874,55
ORD-0000354,2020-01-28,CUST-0060,PROD-0037,GEO-0011,REP-017,CHN-002,3,14753,44259,23015,21244,48
ORD-0000355,2020-01-05,CUST-0236,PROD-0002,GEO-0018,REP-002,CHN-004,5,28645,143225,78774,64451,45
ORD-0000356,2020-01-18,CUST-0290,PROD-0023,GEO-0015,REP-006,CHN-003,2,80916,161832,61496,100336,62
ORD-0000357,2020-01-27,CUST-0488,PROD-0035,GEO-0018,REP-005,CHN-001,3,26998,80994,36447,44547,55
ORD-0000358,2020-01-10,CUST-0321,PROD-0016,GEO-0014,REP-016,CHN-001,8,18358,146864,66089,80775,55
ORD-0000359,2020-01-30,CUST-0491,PROD-0046,GEO-0009,REP-009,CHN-003,9,1969,17721,6734,10987,62
ORD-0000360,2020-01-24,CUST-0073,PROD-0022,GEO-0019,REP-012,CHN-001,9,2549,22941,10323,12618,55
ORD-0000361,2020-01-03,CUST-0239,PROD-0060,GEO-0004,REP-007,CHN-001,1,47785,47785,21503,26282,55
ORD-0000362,2020-01-12,CUST-0218,PROD-0014,GEO-0003,REP-012,CHN-001,6,6659,39954,17979,21975,55
ORD-0000363,2019-12-31,CUST-0042,PROD-0060,GEO-0012,REP-004,CHN-003,2,8686,17372,6601,10771,62
ORD-0000364,2020-01-29,CUST-0251,PROD-0055,GEO-0019,REP-017,CHN-003,3,16631,49893,18959,30934,62
ORD-0000365,2020-01-16,CUST-0149,PROD-0017,GEO-0006,REP-005,CHN-001,7,3719,26033,11715,14318,55
ORD-0000366,2020-01-06,CUST-0181,PROD-0030,GEO-0006,REP-006,CHN-001,3,25139,75417,33938,41479,55
ORD-0000367,2020-01-14,CUST-0320,PROD-0004,GEO-0018,REP-009,CHN-002,7,35970,251790,130931,120859,48
ORD-0000368,2020-01-05,CUST-0371,PROD-0019,GEO-0017,REP-008,CHN-001,4,45138,180552,81248,99304,55
ORD-0000369,2020-01-18,CUST-0235,PROD-0059,GEO-0005,REP-016,CHN-002,6,8267,49602,25793,23809,48
ORD-0000370,2020-01-24,CUST-0315,PROD-0026,GEO-0014,REP-012,CHN-001,7,3206,22442,10099,12343,55
ORD-0000371,2020-01-08,CUST-0474,PROD-0008,GEO-0017,REP-018,CHN-003,3,34467,103401,39292,64109,62
ORD-0000372,2020-01-23,CUST-0236,PROD-0027,GEO-0010,REP-023,CHN-002,4,18812,75248,39129,36119,48
ORD-0000373,2020-01-13,CUST-0460,PROD-0036,GEO-0009,REP-012,CHN-001,6,18823,112938,50822,62116,55
ORD-0000374,2020-01-12,CUST-0332,PROD-0022,GEO-0016,REP-001,CHN-004,8,3112,24896,13693,11203,45
ORD-0000375,2020-01-28,CUST-0141,PROD-0053,GEO-0001,REP-021,CHN-004,1,18827,18827,10355,8472,45
ORD-0000376,2020-01-11,CUST-0001,PROD-0056,GEO-0014,REP-024,CHN-003,6,3564,21384,8126,13258,62
ORD-0000377,2020-01-06,CUST-0108,PROD-0001,GEO-0011,REP-021,CHN-004,3,103727,311181,171150,140031,45
ORD-0000378,2020-01-10,CUST-0100,PROD-0050,GEO-0012,REP-024,CHN-002,7,6563,45941,23889,22052,48
ORD-0000379,2020-01-27,CUST-0224,PROD-0053,GEO-0014,REP-004,CHN-001,6,2786,16716,7522,9194,55
ORD-0000380,2020-01-27,CUST-0174,PROD-0029,GEO-0007,REP-001,CHN-002,8,20871,166968,86823,80145,48
ORD-0000381,2019-12-31,CUST-0132,PROD-0055,GEO-0019,REP-014,CHN-004,1,39714,39714,21843,17871,45
ORD-0000382,2020-01-20,CUST-0084,PROD-0010,GEO-0016,REP-021,CHN-002,5,21947,109735,57062,52673,48
ORD-0000383,2020-01-20,CUST-0044,PROD-0026,GEO-0004,REP-002,CHN-003,3,23477,70431,26764,43667,62
ORD-0000384,2020-01-16,CUST-0011,PROD-0018,GEO-0004,REP-013,CHN-004,8,3229,25832,14208,11624,45
ORD-0000385,2020-01-29,CUST-0221,PROD-0040,GEO-0004,REP-021,CHN-004,6,7154,42924,23608,19316,45
ORD-0000386,2020-01-29,CUST-0499,PROD-0023,GEO-0001,REP-019,CHN-004,6,3662,21972,12085,9887,45
ORD-0000387,2020-01-22,CUST-0207,PROD-0040,GEO-0006,REP-021,CHN-004,8,28490,227920,125356,102564,45
ORD-0000388,2020-01-27,CUST-0001,PROD-0058,GEO-0011,REP-021,CHN-004,9,1926,17334,9534,7800,45
ORD-0000389,2020-01-24,CUST-0167,PROD-0020,GEO-0017,REP-006,CHN-002,5,4797,23985,12472,11513,48
ORD-0000390,2020-01-24,CUST-0461,PROD-0025,GEO-0002,REP-022,CHN-004,10,6431,64310,35371,28939,45
ORD-0000391,2020-01-01,CUST-0044,PROD-0019,GEO-0008,REP-012,CHN-002,3,18372,55116,28660,26456,48
ORD-0000392,2020-01-20,CUST-0357,PROD-0018,GEO-0014,REP-014,CHN-004,10,6376,63760,35068,28692,45
ORD-0000393,2020-01-26,CUST-0048,PROD-0045,GEO-0003,REP-024,CHN-001,4,11014,44056,19825,24231,55
ORD-0000394,2020-01-13,CUST-0342,PROD-0009,GEO-0014,REP-020,CHN-003,5,28039,140195,53274,86921,62
ORD-0000395,2020-01-27,CUST-0491,PROD-0048,GEO-0015,REP-014,CHN-004,8,2627,21016,11559,9457,45
ORD-0000396,2020-01-06,CUST-0353,PROD-0045,GEO-0008,REP-010,CHN-002,4,8056,32224,16756,15468,48
ORD-0000397,2020-01-18,CUST-0014,PROD-0034,GEO-0009,REP-018,CHN-004,2,20490,40980,22539,18441,45
ORD-0000398,2020-01-03,CUST-0254,PROD-0047,GEO-0012,REP-012,CHN-004,3,5556,16668,9167,7501,45
ORD-0000399,2020-01-30,CUST-0121,PROD-0050,GEO-0010,REP-001,CHN-002,5,3409,17045,8863,8182,48
ORD-0000400,2020-01-09,CUST-0148,PROD-0050,GEO-0001,REP-021,CHN-002,5,23141,115705,60167,55538,48
ORD-0000401,2020-01-07,CUST-0494,PROD-0019,GEO-0016,REP-023,CHN-001,10,6505,65050,29272,35778,55
ORD-0000402,2020-01-23,CUST-0215,PROD-0031,GEO-0019,REP-013,CHN-003,1,223906,223906,85084,138822,62
ORD-0000403,2020-01-02,CUST-0151,PROD-0009,GEO-0018,REP-025,CHN-002,4,63212,252848,131481,121367,48
ORD-0000404,2020-01-29,CUST-0114,PROD-0048,GEO-0011,REP-009,CHN-002,5,7623,38115,19820,18295,48
ORD-0000405,2020-01-03,CUST-0051,PROD-0030,GEO-0008,REP-003,CHN-003,10,3013,30130,11449,18681,62
ORD-0000406,2020-01-05,CUST-0386,PROD-0038,GEO-0007,REP-008,CHN-003,5,45194,225970,85869,140101,62
ORD-0000407,2020-01-28,CUST-0322,PROD-0020,GEO-0004,REP-015,CHN-001,6,3862,23172,10427,12745,55
ORD-0000408,2020-01-24,CUST-0307,PROD-0014,GEO-0013,REP-008,CHN-002,3,16576,49728,25859,23869,48
ORD-0000409,2020-01-11,CUST-0254,PROD-0030,GEO-0004,REP-020,CHN-004,1,24411,24411,13426,10985,45
ORD-0000410,2020-01-25,CUST-0155,PROD-0010,GEO-0016,REP-015,CHN-004,2,71939,143878,79133,64745,45
ORD-0000411,2020-01-13,CUST-0401,PROD-0015,GEO-0019,REP-020,CHN-002,9,32040,288360,149947,138413,48
ORD-0000412,2020-01-12,CUST-0429,PROD-0029,GEO-0010,REP-005,CHN-003,4,47890,191560,72793,118767,62
ORD-0000413,2020-01-28,CUST-0331,PROD-0001,GEO-0004,REP-006,CHN-002,6,58130,348780,181366,167414,48
ORD-0000414,2020-01-08,CUST-0063,PROD-0060,GEO-0004,REP-012,CHN-003,8,16460,131680,50038,81642,62
ORD-0000415,2020-01-30,CUST-0067,PROD-0057,GEO-0013,REP-014,CHN-002,10,9494,94940,49369,45571,48
ORD-0000416,2020-01-14,CUST-0210,PROD-0011,GEO-0014,REP-023,CHN-004,2,133836,267672,147220,120452,45
ORD-0000417,2020-01-20,CUST-0241,PROD-0027,GEO-0014,REP-002,CHN-001,9,14506,130554,58749,71805,55
ORD-0000418,2020-01-05,CUST-0035,PROD-0008,GEO-0014,REP-007,CHN-004,7,5690,39830,21907,17923,45
ORD-0000419,2020-01-16,CUST-0265,PROD-0046,GEO-0009,REP-001,CHN-003,9,4935,44415,16878,27537,62
ORD-0000420,2020-01-15,CUST-0117,PROD-0004,GEO-0011,REP-006,CHN-003,4,71774,287096,109096,178000,62
ORD-0000421,2020-01-21,CUST-0408,PROD-0021,GEO-0016,REP-006,CHN-002,6,5060,30360,15787,14573,48
ORD-0000422,2020-01-09,CUST-0325,PROD-0045,GEO-0011,REP-007,CHN-004,2,20903,41806,22993,18813,45
ORD-0000423,2020-01-10,CUST-0106,PROD-0018,GEO-0006,REP-016,CHN-004,3,9084,27252,14989,12263,45
ORD-0000424,2020-01-05,CUST-0030,PROD-0010,GEO-0010,REP-001,CHN-001,6,52724,316344,142355,173989,55
ORD-0000425,2020-01-19,CUST-0013,PROD-0058,GEO-0005,REP-001,CHN-004,6,7287,43722,24047,19675,45
ORD-0000426,2020-01-13,CUST-0432,PROD-0014,GEO-0002,REP-015,CHN-001,3,80051,240153,108069,132084,55
ORD-0000427,2020-01-19,CUST-0351,PROD-0004,GEO-0019,REP-001,CHN-001,10,33510,335100,150795,184305,55
ORD-0000428,2020-01-25,CUST-0187,PROD-0047,GEO-0019,REP-006,CHN-002,6,17551,105306,54759,50547,48
ORD-0000429,2020-01-05,CUST-0352,PROD-0021,GEO-0002,REP-004,CHN-004,9,17903,161127,88620,72507,45
ORD-0000430,2020-01-09,CUST-0391,PROD-0014,GEO-0011,REP-017,CHN-003,9,12560,113040,42955,70085,62
ORD-0000431,2020-01-15,CUST-0431,PROD-0029,GEO-0008,REP-020,CHN-002,3,63560,190680,99154,91526,48
ORD-0000432,2020-01-05,CUST-0451,PROD-0060,GEO-0011,REP-014,CHN-002,5,8675,43375,22555,20820,48
ORD-0000433,2020-01-07,CUST-0107,PROD-0049,GEO-0005,REP-020,CHN-001,6,8113,48678,21905,26773,55
ORD-0000434,2020-01-16,CUST-0120,PROD-0057,GEO-0019,REP-003,CHN-002,1,39727,39727,20658,19069,48
ORD-0000435,2020-01-15,CUST-0145,PROD-0001,GEO-0007,REP-011,CHN-004,7,46891,328237,180530,147707,45
ORD-0000436,2020-01-02,CUST-0052,PROD-0035,GEO-0017,REP-006,CHN-001,3,11330,33990,15295,18695,55
ORD-0000437,2020-01-01,CUST-0172,PROD-0052,GEO-0011,REP-006,CHN-001,5,4091,20455,9205,11250,55
ORD-0000438,2020-01-23,CUST-0290,PROD-0010,GEO-0018,REP-022,CHN-004,1,255645,255645,140605,115040,45
ORD-0000439,2020-01-19,CUST-0091,PROD-0038,GEO-0013,REP-021,CHN-004,7,15720,110040,60522,49518,45
